지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),일조(hr),일사(MJ/m2),전운량(10분위),운형(운형약어),지면온도(°C)
133,대전,2020-04-26 23:00,10.6,,.4,0,33,,,6,,9.9
133,대전,2020-04-27 00:00,9.7,,1.2,250,39,,,1,,9
133,대전,2020-04-27 01:00,8.9,,1.4,230,44,,,0,,8.4
133,대전,2020-04-27 02:00,8.1,,1,230,49,,,0,,7.7
133,대전,2020-04-27 03:00,7.1,,.9,250,56,,,0,,7.1
133,대전,2020-04-27 04:00,6.5,,.2,0,58,,,0,,6.7
133,대전,2020-04-27 05:00,5.9,,1.7,250,65,,,0,,6.2
133,대전,2020-04-27 06:00,5.5,,.4,0,67,0,.01,0,,5.9
133,대전,2020-04-27 07:00,6.3,,.2,0,66,.9,.33,0,,7
133,대전,2020-04-27 08:00,9.2,,.2,0,56,1,1.06,0,,11.1
133,대전,2020-04-27 09:00,13.2,,1.1,70,41,1,1.89,0,,17.5
133,대전,2020-04-27 10:00,15.2,,1.4,90,36,1,2.62,0,,23.4
133,대전,2020-04-27 11:00,17.4,,1.1,250,30,1,3.13,1,Cu,28.3
133,대전,2020-04-27 12:00,17.7,,3,140,30,1,2.76,3,Cu,28.9
133,대전,2020-04-27 13:00,17.7,0,2.2,110,30,.7,2.14,4,Cu,28.7
133,대전,2020-04-27 14:00,16.6,,2.8,180,30,.5,1.92,6,Cu,21.8
133,대전,2020-04-27 15:00,16.4,,3.8,270,34,0,1.1,6,Sc,22.9
133,대전,2020-04-27 16:00,17.3,,2.7,270,30,.6,1.98,2,Sc,26.8
133,대전,2020-04-27 17:00,16.9,,1.2,230,30,.7,1.29,4,Sc,20.4
133,대전,2020-04-27 18:00,15.3,,3.5,250,34,.2,.44,7,Sc,17.9
133,대전,2020-04-27 19:00,15.1,,2.1,250,35,.7,.24,7,,15.6
133,대전,2020-04-27 20:00,13,,1.5,250,35,0,.01,6,,12.3
133,대전,2020-04-27 21:00,11.8,,1.5,250,46,,,0,,10.9
133,대전,2020-04-27 22:00,10.9,,.7,200,49,,,0,,9.6
133,대전,2020-04-27 23:00,10.3,,.7,200,49,,,0,,8.8
133,대전,2020-04-28 00:00,9.8,,1.5,160,54,,,0,,8.2
133,대전,2020-04-28 01:00,8.6,,.9,230,62,,,1,,7.6
133,대전,2020-04-28 02:00,7.4,,1.2,180,66,,,0,,7
133,대전,2020-04-28 03:00,7.1,,1.5,160,70,,,0,,6.5
133,대전,2020-04-28 04:00,6.6,,.8,50,73,,,0,,5.9
133,대전,2020-04-28 05:00,5.8,,.8,250,77,,,0,,5.6
133,대전,2020-04-28 06:00,5.1,,1.2,250,78,0,.01,0,,5.4
133,대전,2020-04-28 07:00,5.9,,.2,0,77,1,.35,0,,6.5
133,대전,2020-04-28 08:00,9.3,,1,110,64,1,1.09,0,,10.8
133,대전,2020-04-28 09:00,13.2,,.9,90,47,1,1.88,0,,17.3
133,대전,2020-04-28 10:00,15.8,,1.7,90,37,1,2.62,0,,23.4
133,대전,2020-04-28 11:00,17.7,,1.3,180,29,1,3.22,0,,29
133,대전,2020-04-28 12:00,19,,4.2,140,25,1,3.63,0,,32.3
133,대전,2020-04-28 13:00,19.9,,2.6,140,25,1,3.74,0,,34.8
133,대전,2020-04-28 14:00,20.3,,3.1,140,21,1,3.6,0,,35.1
133,대전,2020-04-28 15:00,20.6,,3.5,140,23,1,3.25,0,,34.1
133,대전,2020-04-28 16:00,20,,3.5,140,31,1,2.61,0,,31.1
133,대전,2020-04-28 17:00,19.4,,2.1,160,33,1,1.83,0,,26.7
133,대전,2020-04-28 18:00,17.9,,2.3,140,40,1,1.02,0,,22.3
133,대전,2020-04-28 19:00,16,,2.1,140,52,.9,.31,0,,17.3
133,대전,2020-04-28 20:00,14.7,,1.9,160,61,0,.01,0,,14.9
133,대전,2020-04-28 21:00,13.5,,3.6,110,69,,,0,,13.5
133,대전,2020-04-28 22:00,12.5,,3.5,140,76,,,0,,12.5
133,대전,2020-04-28 23:00,11.9,,3.2,140,78,,,0,,11.7
133,대전,2020-04-29 00:00,11.5,,3.5,140,80,,,0,,11.2
133,대전,2020-04-29 01:00,11.3,,2.8,140,78,,,1,,10.6
133,대전,2020-04-29 02:00,11.2,,3.1,140,77,,,3,,10.2
133,대전,2020-04-29 03:00,10.6,,2,140,78,,,0,,9.5
133,대전,2020-04-29 04:00,10.2,,2.5,140,79,,,0,,9
133,대전,2020-04-29 05:00,9.4,,1,50,81,,,0,,8.4
133,대전,2020-04-29 06:00,8.3,,.9,270,88,0,.01,0,,8.2
133,대전,2020-04-29 07:00,9,,.8,160,85,.8,.32,0,,9.3
133,대전,2020-04-29 08:00,11.6,,1.2,110,68,1,1.04,0,,13.1
133,대전,2020-04-29 09:00,14.9,,2.8,110,46,1,1.88,0,,19.2
133,대전,2020-04-29 10:00,17.5,,2.1,110,37,1,2.61,0,,25.4
133,대전,2020-04-29 11:00,20,,.9,230,31,1,3.19,0,,31.2
133,대전,2020-04-29 12:00,21.6,,2.3,110,29,1,3.58,0,,35.1
133,대전,2020-04-29 13:00,22.9,,3.7,110,26,1,3.71,0,,37.2
133,대전,2020-04-29 14:00,22.9,,2.3,140,26,1,3.59,0,,37.8
133,대전,2020-04-29 15:00,23.5,,2.2,200,21,1,3.2,0,,37.3
133,대전,2020-04-29 16:00,23.7,,2,160,19,1,2.62,0,,34.8
133,대전,2020-04-29 17:00,23.3,,1.4,140,19,1,1.89,0,,30.3
133,대전,2020-04-29 18:00,21.7,,1.3,160,21,1,1.08,0,,25.3
133,대전,2020-04-29 19:00,19.8,,1.1,180,23,.9,.33,0,,19.5
133,대전,2020-04-29 20:00,17.7,,1,200,28,0,.01,0,,16.6
133,대전,2020-04-29 21:00,16.1,,1.1,140,31,,,0,,14.6
133,대전,2020-04-29 22:00,14.8,,1.1,160,33,,,0,,13.3
133,대전,2020-04-29 23:00,13.9,,1.2,160,33,,,1,,12.3
133,대전,2020-04-30 00:00,12.5,,1.1,160,39,,,0,,11.3
133,대전,2020-04-30 01:00,10.7,,.7,200,53,,,1,,10.4
133,대전,2020-04-30 02:00,9.8,,1.1,250,58,,,5,,9.8
133,대전,2020-04-30 03:00,8.9,,.5,230,61,,,0,,9
133,대전,2020-04-30 04:00,8.2,,.3,0,65,,,0,,8.4
133,대전,2020-04-30 05:00,7.1,,.8,250,69,,,0,,7.7
133,대전,2020-04-30 06:00,6.8,,.8,250,71,0,.01,0,,7.6
133,대전,2020-04-30 07:00,7.6,,.4,0,69,1,.37,0,,9
133,대전,2020-04-30 08:00,11.5,,.3,0,55,1,1.1,0,,13.7
133,대전,2020-04-30 09:00,14.8,,1.2,110,45,1,1.9,0,,20.6
133,대전,2020-04-30 10:00,19,,2.2,110,48,1,2.65,0,,27.5
133,대전,2020-04-30 11:00,21.3,,3,110,48,1,3.23,0,,33
133,대전,2020-04-30 12:00,22.8,,2.3,140,45,1,3.58,0,,36.9
133,대전,2020-04-30 13:00,24.1,,2.2,160,41,1,3.7,0,,39.8
133,대전,2020-04-30 14:00,25.2,,1.8,200,40,1,3.58,0,,40.7
133,대전,2020-04-30 15:00,26.3,,2.3,180,35,1,3.21,0,,39.9
133,대전,2020-04-30 16:00,26.4,,2.5,160,31,1,2.64,0,,37.1
133,대전,2020-04-30 17:00,26.3,,1.7,230,38,1,1.86,0,,33
133,대전,2020-04-30 18:00,24.7,,2.3,200,48,1,1.01,0,,27.6
133,대전,2020-04-30 19:00,22.7,,.6,160,60,.5,.28,3,,22.6
133,대전,2020-04-30 20:00,21,,2.2,160,70,0,0,0,,20.1
133,대전,2020-04-30 21:00,19.5,,1.4,140,78,,,0,,18.5
133,대전,2020-04-30 22:00,18.6,,1.4,140,83,,,0,,17.4
133,대전,2020-04-30 23:00,18.2,,2,160,85,,,0,,16.8
133,대전,2020-05-01 00:00,18.1,,1.9,110,84,,,0,,16.1
133,대전,2020-05-01 01:00,17.4,,1.2,110,86,,,1,,15.3
133,대전,2020-05-01 02:00,16.9,,1.7,70,88,,,4,,15.3
133,대전,2020-05-01 03:00,17.1,,2.6,70,88,,,3,Sc,15.7
133,대전,2020-05-01 04:00,16.9,,2.7,110,88,,,0,,14.7
133,대전,2020-05-01 05:00,16.6,,1.6,140,89,,,0,,14.3
133,대전,2020-05-01 06:00,16.5,,1.3,70,91,0,.01,3,Sc,14.5
133,대전,2020-05-01 07:00,17.1,,1.7,110,89,0,.22,8,Sc,17
133,대전,2020-05-01 08:00,18.8,,1.3,110,81,.4,.81,8,Sc,20.6
133,대전,2020-05-01 09:00,21.1,,2.8,140,71,1,1.83,6,Sc,25.1
133,대전,2020-05-01 10:00,22.8,,3,140,65,1,2.54,2,Sc,30.6
133,대전,2020-05-01 11:00,24.6,,3.2,110,59,1,3.06,0,,35.6
133,대전,2020-05-01 12:00,26.3,,3.3,140,52,1,3.42,0,,39.6
133,대전,2020-05-01 13:00,27.9,,2.1,200,49,1,3.53,0,,42.3
133,대전,2020-05-01 14:00,28.8,,2.4,200,44,1,3.41,0,,42.8
133,대전,2020-05-01 15:00,29.1,,2.5,180,43,1,3.05,0,,42.1
133,대전,2020-05-01 16:00,28.8,,2.4,180,48,1,2.46,0,,39.1
133,대전,2020-05-01 17:00,28.2,,3.4,160,42,1,1.71,0,,34.3
133,대전,2020-05-01 18:00,26.8,,2.8,140,52,1,.98,0,,29.7
133,대전,2020-05-01 19:00,25.1,,1.3,140,57,.8,.31,0,,24.7
133,대전,2020-05-01 20:00,23.4,,1.8,140,66,0,.01,0,,21.9
133,대전,2020-05-01 21:00,22.2,,2.2,160,74,,,0,,20.5
133,대전,2020-05-01 22:00,21.7,,3.4,140,77,,,0,,20
133,대전,2020-05-01 23:00,20.7,,2.2,110,79,,,0,,18.9
133,대전,2020-05-02 00:00,20.3,,1.8,110,81,,,6,,18.3
133,대전,2020-05-02 01:00,19.9,,2.5,110,83,,,7,,18.1
133,대전,2020-05-02 02:00,20.4,,2,140,81,,,6,,19.5
133,대전,2020-05-02 03:00,20.6,,1.3,140,81,,,8,Sc,19.7
133,대전,2020-05-02 04:00,20.4,,2.4,140,82,,,8,ScCi,19.7
133,대전,2020-05-02 05:00,20.2,,1.6,160,84,,,10,St,19.6
133,대전,2020-05-02 06:00,20,,1.2,140,85,0,0,10,St,19.4
133,대전,2020-05-02 07:00,19.9,,1.3,140,86,0,.08,10,St,19.7
133,대전,2020-05-02 08:00,20.4,,.3,0,84,0,.28,10,St,21.3
133,대전,2020-05-02 09:00,22.2,,1.7,110,73,.4,1.24,7,Ci,26.8
133,대전,2020-05-02 10:00,24.3,,2,110,63,1,2.18,8,ScCi,32.6
133,대전,2020-05-02 11:00,24.1,,3.2,140,59,.5,2.06,8,Ci,31.1
133,대전,2020-05-02 12:00,25.3,,2.9,160,55,.9,2.68,8,Ci,37.3
133,대전,2020-05-02 13:00,25.4,,3.6,140,50,.7,2.39,8,Ci,34.7
133,대전,2020-05-02 14:00,26.4,,2.3,140,47,.9,2.43,8,Ci,37.1
133,대전,2020-05-02 15:00,26.2,,2.1,180,36,.1,1.68,9,Ci,33.4
133,대전,2020-05-02 16:00,26.6,,2.2,230,38,.8,1.98,8,Ci,35.6
133,대전,2020-05-02 17:00,25.9,,.9,200,34,.4,1.12,9,Ci,29.2
133,대전,2020-05-02 18:00,24.9,,.9,200,33,0,.33,10,As,25.5
133,대전,2020-05-02 19:00,23.9,0,1.2,140,39,0,.06,10,ScAs,23.2
133,대전,2020-05-02 20:00,21.7,0,.7,270,59,0,0,10,ScAs,20.6
133,대전,2020-05-02 21:00,21.4,0,.8,360,61,,,10,ScAs,20.1
133,대전,2020-05-02 22:00,20.7,,1,180,67,,,7,,19.5
133,대전,2020-05-02 23:00,19.8,,1,140,72,,,5,,18.7
133,대전,2020-05-03 00:00,19.5,,1,360,74,,,8,,18.6
133,대전,2020-05-03 01:00,18.9,,.6,180,78,,,7,,17.1
133,대전,2020-05-03 02:00,18.7,,1.1,20,78,,,8,,18
133,대전,2020-05-03 03:00,17.9,.3,1.4,270,89,,,10,ScAs,17.7
133,대전,2020-05-03 04:00,17.6,.2,.8,140,90,,,10,ScAs,17.7
133,대전,2020-05-03 05:00,17.6,.2,1.1,20,92,,,10,ScAs,17.6
133,대전,2020-05-03 06:00,17.3,0,1.3,250,94,0,0,10,ScAs,17.5
133,대전,2020-05-03 07:00,17.3,.4,1,250,93,0,.04,10,ScAs,17.7
133,대전,2020-05-03 08:00,17,.4,.3,0,95,0,.11,10,ScAs,17.9
133,대전,2020-05-03 09:00,17.1,1.8,1.8,70,95,0,.22,10,StNs,18.4
133,대전,2020-05-03 10:00,17.3,2.2,1.6,70,96,0,.34,10,StNs,19.6
133,대전,2020-05-03 11:00,18.4,1,.7,20,94,0,.82,10,StNs,22.6
133,대전,2020-05-03 12:00,19.4,0,4,50,92,0,1.35,10,StNs,24.5
133,대전,2020-05-03 13:00,21.1,0,2.2,20,84,.1,1.83,10,ScAs,28.5
133,대전,2020-05-03 14:00,21.7,,2,20,79,.2,1.64,9,ScAc,26.3
133,대전,2020-05-03 15:00,22.4,,2.7,50,74,0,1.53,8,ScAc,26.8
133,대전,2020-05-03 16:00,22.3,,1.4,360,73,0,.97,8,ScAc,25.2
133,대전,2020-05-03 17:00,22.5,,1.3,320,73,.3,1.21,8,ScAc,27.2
133,대전,2020-05-03 18:00,21.6,,1.8,340,76,.6,.79,8,ScCi,24
133,대전,2020-05-03 19:00,21.1,,1.1,290,78,.2,.36,9,,22
133,대전,2020-05-03 20:00,20.4,,.5,250,81,0,.01,8,,20.4
133,대전,2020-05-03 21:00,20,,.8,320,82,,,8,ScCi,20
133,대전,2020-05-03 22:00,19.4,,1.4,20,85,,,5,,18.4
133,대전,2020-05-03 23:00,18.6,,.9,290,89,,,3,,17.5
133,대전,2020-05-04 00:00,17.7,,.1,0,93,,,0,,16.7
133,대전,2020-05-04 01:00,17,,1.4,250,96,,,8,,16.3
133,대전,2020-05-04 02:00,17.2,,.4,0,96,,,10,,17.4
133,대전,2020-05-04 03:00,17.3,,.4,0,95,,,8,Sc,17.1
133,대전,2020-05-04 04:00,17.5,,.4,0,95,,,9,Sc,17.3
133,대전,2020-05-04 05:00,17.4,,.3,0,95,,,9,Sc,17.1
133,대전,2020-05-04 06:00,17.6,,.8,230,96,0,0,9,Sc,17.5
133,대전,2020-05-04 07:00,18.1,,.1,0,94,0,.16,9,Sc,18.7
133,대전,2020-05-04 08:00,19.2,,.2,0,91,.1,.55,9,Sc,21
133,대전,2020-05-04 09:00,21.4,,.6,340,79,.8,1.68,4,Sc,25
133,대전,2020-05-04 10:00,22.8,,1.4,140,71,.9,2,5,Sc,25.6
133,대전,2020-05-04 11:00,24.9,,2.5,250,61,1,2.76,7,Sc,30.5
133,대전,2020-05-04 12:00,26.5,,1.6,270,57,1,3.07,6,Sc,34.6
133,대전,2020-05-04 13:00,25.7,,1.2,160,59,.6,2.04,7,Sc,31
133,대전,2020-05-04 14:00,26.6,,2,250,56,.7,2.14,5,Sc,32
133,대전,2020-05-04 15:00,27.2,,2,250,50,.6,1.95,6,Sc,33.2
133,대전,2020-05-04 16:00,26.5,,2.3,140,56,1,2.26,3,Sc,33.2
133,대전,2020-05-04 17:00,25.5,,3.6,140,57,1,1.76,3,ScCi,30.4
133,대전,2020-05-04 18:00,22.9,,2.9,140,64,.6,.84,6,Ci,25
133,대전,2020-05-04 19:00,20.8,,2.7,140,66,.3,.31,7,,21.7
133,대전,2020-05-04 20:00,18.9,,2.8,140,63,0,.01,7,,19
133,대전,2020-05-04 21:00,17.5,,2.5,140,64,,,7,Ci,17.3
133,대전,2020-05-04 22:00,16,,3,140,71,,,9,,16.2
133,대전,2020-05-04 23:00,15,,3.1,110,76,,,6,,14.9
133,대전,2020-05-05 00:00,14,,1.2,160,80,,,3,Ci,14
133,대전,2020-05-05 01:00,13.4,,1.3,200,84,,,7,,13.6
133,대전,2020-05-05 02:00,12.6,,1.5,200,88,,,3,,12.9
133,대전,2020-05-05 03:00,12.2,,.8,230,89,,,3,Ci,12.7
133,대전,2020-05-05 04:00,11.9,,1,250,91,,,7,Ci,12.8
133,대전,2020-05-05 05:00,11.9,,.3,0,91,,,8,Ci,12.7
133,대전,2020-05-05 06:00,11.9,,.6,250,92,0,.03,7,Ci,12.7
133,대전,2020-05-05 07:00,12.7,,.4,0,90,.5,.37,6,Ci,14
133,대전,2020-05-05 08:00,14.7,,.4,0,84,.9,.93,3,AcCi,17.3
133,대전,2020-05-05 09:00,17.4,,.6,290,77,.9,1.61,6,AcCi,21.7
133,대전,2020-05-05 10:00,19.9,,1.1,50,69,1,2.35,7,AcCi,27.1
133,대전,2020-05-05 11:00,21.8,,1.3,290,64,.8,2.34,7,AcCi,29.8
133,대전,2020-05-05 12:00,19.9,.1,2.3,290,79,.3,1.09,10,StNs,22.1
133,대전,2020-05-05 13:00,19.2,.5,1.6,250,86,0,.41,10,StNs,21.2
133,대전,2020-05-05 14:00,18.8,.4,1.1,140,86,0,.4,10,StNs,21.8
133,대전,2020-05-05 15:00,17.4,.2,2.1,250,91,0,.22,10,StNs,19.3
133,대전,2020-05-05 16:00,17.2,.1,.8,290,93,0,.43,10,StNs,20.1
133,대전,2020-05-05 17:00,16.8,.1,.9,340,89,0,.42,10,ScAs,20
133,대전,2020-05-05 18:00,16.4,0,.5,200,88,0,.25,10,ScAs,18.7
133,대전,2020-05-05 19:00,16.4,0,1,270,92,.1,.17,9,Ac,17.9
133,대전,2020-05-05 20:00,16,0,1,250,93,0,0,8,ScAc,17
133,대전,2020-05-05 21:00,15.4,,.2,0,94,,,4,Ac,15.7
133,대전,2020-05-05 22:00,15.3,,1,270,95,,,8,,15.8
133,대전,2020-05-05 23:00,14.3,,.6,290,96,,,4,,14.3
133,대전,2020-05-06 00:00,14,,.8,290,96,,,4,Sc,14.7
133,대전,2020-05-06 01:00,14,,1,290,96,,,8,,15.2
133,대전,2020-05-06 02:00,13.9,,.4,0,96,,,9,,15.3
133,대전,2020-05-06 03:00,13.9,,.8,270,96,,,8,St,15.3
133,대전,2020-05-06 04:00,13.8,,1.1,270,96,,,9,St,15.2
133,대전,2020-05-06 05:00,13.9,,.7,290,96,,,8,St,15.2
133,대전,2020-05-06 06:00,14,,.2,0,96,0,.01,8,St,15.2
133,대전,2020-05-06 07:00,14.3,,.7,360,93,0,.25,7,Sc,15.8
133,대전,2020-05-06 08:00,14.8,,.8,320,90,0,.53,7,Sc,16.6
133,대전,2020-05-06 09:00,16.7,,1.2,320,82,.9,1.87,4,Sc,22.7
133,대전,2020-05-06 10:00,18.3,,1.7,320,72,1,2.71,0,,26.8
133,대전,2020-05-06 11:00,20.4,,1.3,340,68,1,3.27,0,,31.2
133,대전,2020-05-06 12:00,22.2,,1.4,320,62,1,3.62,0,,34.7
133,대전,2020-05-06 13:00,24.5,,1.5,50,54,1,3.72,0,,38.1
133,대전,2020-05-06 14:00,26.1,,2.1,290,44,1,3.62,0,,39.7
133,대전,2020-05-06 15:00,26.7,,1.7,290,33,1,3.2,0,,39.3
133,대전,2020-05-06 16:00,27.4,,2.5,270,25,1,2.68,0,,37.8
133,대전,2020-05-06 17:00,27.5,,1.5,270,25,1,1.97,0,,33.8
133,대전,2020-05-06 18:00,26.4,,1.9,290,26,1,1.14,0,,29.5
133,대전,2020-05-06 19:00,24.4,,1.9,290,31,1,.38,2,,23.8
133,대전,2020-05-06 20:00,21.8,,2.2,270,44,0,.01,0,,20.5
133,대전,2020-05-06 21:00,20.8,,2.9,20,49,,,0,,19.1
133,대전,2020-05-06 22:00,19.3,,4.8,70,50,,,2,,17.6
133,대전,2020-05-06 23:00,17.9,,3.9,70,51,,,0,,16.2
133,대전,2020-05-07 00:00,16.9,,3.7,70,51,,,2,Ci,15.1
133,대전,2020-05-07 01:00,16,,3.7,70,53,,,7,,14.3
133,대전,2020-05-07 02:00,15.7,,3.6,90,52,,,6,,13.6
133,대전,2020-05-07 03:00,14.8,,3.2,70,54,,,0,,12.8
133,대전,2020-05-07 04:00,13.8,,.9,70,57,,,2,Ci,11.9
133,대전,2020-05-07 05:00,13,,1.3,290,63,,,3,Ci,11.4
133,대전,2020-05-07 06:00,12.6,,.7,50,63,0,.02,5,Ci,11.3
133,대전,2020-05-07 07:00,14.7,,3.7,70,54,1,.47,5,Ci,12.5
133,대전,2020-05-07 08:00,17.6,,3.4,50,46,1,1.27,4,Ci,17.2
133,대전,2020-05-07 09:00,19.9,,4.9,50,33,1,2.14,3,Ci,23.6
133,대전,2020-05-07 10:00,21.6,,6.2,50,27,1,2.88,6,Ci,29.4
133,대전,2020-05-07 11:00,22.5,,6.9,70,23,1,3.32,5,Ci,34.3
133,대전,2020-05-07 12:00,23.7,,5.9,70,24,1,3.68,2,Ci,38
133,대전,2020-05-07 13:00,24.7,,4.7,70,27,1,3.87,5,Ci,40.8
133,대전,2020-05-07 14:00,25.1,,3.9,70,27,1,3.73,1,Ci,42.4
133,대전,2020-05-07 15:00,25.8,,4.1,50,28,1,3.38,6,Ci,41.8
133,대전,2020-05-07 16:00,25.2,,2.8,20,29,1,2.26,8,Ci,36.3
133,대전,2020-05-07 17:00,24.9,,4.2,50,26,1,1.98,7,Ci,34
133,대전,2020-05-07 18:00,23.5,,3.2,50,27,.8,.95,7,Ci,27.2
133,대전,2020-05-07 19:00,22.4,,3.9,50,30,.3,.31,8,,23.2
133,대전,2020-05-07 20:00,21,,4.2,70,29,0,.02,7,,20.2
133,대전,2020-05-07 21:00,19.9,,5.3,50,30,,,8,Ci,19.1
133,대전,2020-05-07 22:00,18.7,,5.1,50,30,,,6,,17.6
133,대전,2020-05-07 23:00,17.7,,3.6,70,31,,,7,,16.2
133,대전,2020-05-08 00:00,16.7,,3.4,70,34,,,7,Ci,15.4
133,대전,2020-05-08 01:00,15.9,,5.1,50,31,,,10,,14.7
133,대전,2020-05-08 02:00,14.9,,4,70,28,,,7,,13.3
133,대전,2020-05-08 03:00,14.1,,3.5,70,31,,,1,Ac,12.3
133,대전,2020-05-08 04:00,13.2,,3.6,70,36,,,1,Ac,11.6
133,대전,2020-05-08 05:00,12.7,,4,50,41,,,4,Ac,11.5
133,대전,2020-05-08 06:00,12.4,,3.5,50,42,0,.01,1,Ac,11.1
133,대전,2020-05-08 07:00,13.6,,3.3,90,41,.8,.46,1,Ci,12
133,대전,2020-05-08 08:00,16.1,,4.1,50,38,1,1.32,2,Ci,17.4
133,대전,2020-05-08 09:00,18.6,,3,50,31,1,2.2,1,Ci,24.8
133,대전,2020-05-08 10:00,20,,2,50,27,1,2.92,2,Ci,31.5
133,대전,2020-05-08 11:00,22.1,,1.6,70,26,1,3.47,6,Ci,36.9
133,대전,2020-05-08 12:00,23.9,,1.5,90,25,1,3.72,7,Ci,41.5
133,대전,2020-05-08 13:00,24.5,,1.6,200,20,1,3.31,8,Ci,41.8
133,대전,2020-05-08 14:00,25.5,,1.9,200,19,.9,2.84,8,Ci,36.9
133,대전,2020-05-08 15:00,25.6,,2,160,23,.2,1.94,9,Cs,35.8
133,대전,2020-05-08 16:00,25.5,,1.4,180,27,.8,2.08,8,AcCi,34.3
133,대전,2020-05-08 17:00,24.7,,1.1,230,33,0,.7,10,ScCs,27.9
133,대전,2020-05-08 18:00,23.9,,1.2,50,32,0,.28,10,ScAs,25.7
133,대전,2020-05-08 19:00,23.1,,1.7,180,52,0,.06,10,,23.6
133,대전,2020-05-08 20:00,22.2,0,1.1,180,54,0,0,10,ScAs,21.3
133,대전,2020-05-08 21:00,20.6,0,1.1,200,67,,,10,StNs,19.8
133,대전,2020-05-08 22:00,18.6,.7,1.5,160,83,,,10,StNs,19
133,대전,2020-05-08 23:00,16.9,3.2,1.3,230,93,,,10,StNs,18.2
133,대전,2020-05-09 00:00,16.3,3.5,1.9,360,95,,,10,StNs,17.8
133,대전,2020-05-09 01:00,16,4.2,.5,360,96,,,10,StNs,17.6
133,대전,2020-05-09 02:00,15.5,3.5,2.5,50,96,,,10,StNs,17.2
133,대전,2020-05-09 03:00,15.6,1.8,.7,250,96,,,10,StNs,17.1
133,대전,2020-05-09 04:00,15.7,.8,1.8,70,96,,,10,StNs,17.1
133,대전,2020-05-09 05:00,15.6,.5,2.9,70,96,,,10,StNs,17
133,대전,2020-05-09 06:00,15.7,.1,4,70,96,0,0,10,StNs,17
133,대전,2020-05-09 07:00,15.8,1.1,3.4,70,96,0,.07,10,StNs,17.3
133,대전,2020-05-09 08:00,16.3,.1,3.6,50,96,0,.22,10,StNs,18.3
133,대전,2020-05-09 09:00,16.7,1,4.1,70,96,0,.29,10,StNs,18.4
133,대전,2020-05-09 10:00,17.1,.4,3.2,70,96,0,.3,10,StNs,19.1
133,대전,2020-05-09 11:00,17.4,1.5,3.1,70,96,0,.35,10,StNs,19.4
133,대전,2020-05-09 12:00,17.8,.6,2.2,70,96,0,.37,10,StNs,20.1
133,대전,2020-05-09 13:00,18.2,0,1.8,70,96,0,.35,10,ScAs,20.2
133,대전,2020-05-09 14:00,18.4,.6,.7,20,95,0,.29,10,StNs,20.2
133,대전,2020-05-09 15:00,18.3,1,1.3,50,96,0,.23,10,StNs,19.9
133,대전,2020-05-09 16:00,18.3,.4,2,140,96,0,.19,10,StNs,19.7
133,대전,2020-05-09 17:00,16.4,.3,2.1,160,96,0,.23,10,St,18.6
133,대전,2020-05-09 18:00,15.5,0,1.4,140,96,0,.29,10,St,17.8
133,대전,2020-05-09 19:00,15.3,,1.4,140,96,0,.06,9,,17
133,대전,2020-05-09 20:00,15,0,1,140,96,0,0,10,St,16.6
133,대전,2020-05-09 21:00,14.3,0,2,200,93,,,10,St,15.8
133,대전,2020-05-09 22:00,13.8,0,1.8,160,92,,,10,St,15.2
133,대전,2020-05-09 23:00,13.5,0,2,140,95,,,10,St,15
133,대전,2020-05-10 00:00,13.4,0,1.6,90,96,,,10,,14.8
133,대전,2020-05-10 01:00,13.7,0,2.9,140,91,,,10,St,14.5
133,대전,2020-05-10 02:00,13.5,0,2.2,140,93,,,10,St,14.4
133,대전,2020-05-10 03:00,13.2,0,2.5,140,96,,,10,St,14.4
133,대전,2020-05-10 04:00,13.4,0,2.7,140,96,,,10,St,14.4
133,대전,2020-05-10 05:00,13.4,0,2.3,140,96,,,10,St,14.5
133,대전,2020-05-10 06:00,13.5,0,2.1,110,96,0,.01,10,St,14.5
133,대전,2020-05-10 07:00,13.6,.1,2.8,110,96,0,.08,10,St,14.7
133,대전,2020-05-10 08:00,13.4,0,2.3,140,96,0,.13,9,St,15
133,대전,2020-05-10 09:00,13.6,,2.4,140,96,0,.3,10,St,15.5
133,대전,2020-05-10 10:00,13.8,,2.9,110,96,0,.36,10,St,16.3
133,대전,2020-05-10 11:00,14.5,,2.9,140,93,0,.89,10,St,18.7
133,대전,2020-05-10 12:00,14.9,,3.1,140,93,0,.78,10,St,18.6
133,대전,2020-05-10 13:00,15.5,,2.3,140,91,0,.86,10,St,19.2
133,대전,2020-05-10 14:00,15.9,,3.1,140,88,0,1.26,10,St,20.3
133,대전,2020-05-10 15:00,16.9,,2.3,140,85,.4,1.8,8,ScAc,22.5
133,대전,2020-05-10 16:00,17.5,,1.7,160,83,0,1.14,8,ScAc,22.4
133,대전,2020-05-10 17:00,17.4,,1.9,160,81,.9,1.7,7,Sc,22.1
133,대전,2020-05-10 18:00,17,,2.7,140,84,.5,.73,6,Sc,19.9
133,대전,2020-05-10 19:00,15.7,,1.5,140,88,.1,.24,2,,16.5
133,대전,2020-05-10 20:00,15.1,,.9,140,90,0,.01,6,,15.1
133,대전,2020-05-10 21:00,14.6,,1.8,160,91,,,0,,14.2
133,대전,2020-05-10 22:00,14.2,,2.3,140,92,,,4,,13.5
